gene	diff	rank
Dpy19l3	-1.325579	987
Lrrc25	-1.325579	988
6720456H20Rik	-1.323956	989
2900092E17Rik	-1.323643	990
Acaa2	-1.321843	991
Tmem87b	-1.321843	992
Calm2	-1.318877	993
Tubgcp5	-1.318844	994
Rnf139	-1.317499	995
Wdr18	-1.316137	996
Gprasp1	-1.314879	997
Mettl21a	-1.313468	998
Lpcat2	-1.311565	999
Icosl	-1.309394	1000
