gene	diff	rank
Fam105b	0.625511	919
Heatr3	0.625511	920
Npm1	0.625511	921
Rasa4	0.623645	922
Dhrs3	0.623637	923
Tceb1	0.622509	924
Dstn	0.621744	925
B3gat3	0.620458	926
Eif3f	0.620387	927
Isy1	0.618718	928
Tmem43	0.618064	929
Gns	0.618019	930
Gsn	0.617837	931
Neurl3	0.617837	932
Pgm1	0.617837	933
Stx7	0.61604	934
Eps15	0.615266	935
Slc31a1	0.61504	936
Psme2	0.613493	937
Ubp1	0.613464	938
Tubb2c	0.613128	939
Tmem101	0.612284	940
Tnip2	0.611572	941
Copa	0.611274	942
Stub1	0.61079	943
Arhgdia	0.610368	944
Adam9	0.610348	945
Eef1a1	0.609791	946
2310039H08Rik	0.60957	947
Dtd1	0.60957	948
Eprs	0.60957	949
Spock1	0.60957	950
Gm11696	0.605686	951
Tcof1	0.605686	952
Dcp2	0.604552	953
Rrm1	0.604552	954
Cyba	0.603585	955
Xylt2	0.601664	956
Wasl	0.600957	957
Rpl13	0.600854	958
Alg1	0.600637	959
Psmg4	0.600637	960
Sdcbp	0.600163	961
Klhl5	0.599128	962
4930420K17Rik	0.598843	963
Pgm2l1	0.598472	964
C330018D20Rik	0.59829	965
Ccrl2	0.597497	966
Rnf40	0.597497	967
Trmt2b	0.597497	968
Elac1	0.596746	969
Opa1	0.59561	970
Gm10012	0.594773	971
Myo1f	0.594321	972
Snrpd2	0.593973	973
Ndufb9	0.593932	974
Bcorl1	0.593802	975
Mybbp1a	0.593351	976
Gch1	0.592774	977
Pgap1	0.590954	978
Pfdn5	0.590573	979
Gnpda2	0.589828	980
Zswim1	0.589761	981
Gba	0.589336	982
Arpc1a	0.589171	983
Msra	0.589106	984
Dazap1	0.588037	985
5830428H23Rik	0.585802	986
Rpn2	0.585668	987
Sra1	0.583725	988
Ifit3	0.582935	989
Cox7b	0.581803	990
Akt3	0.581154	991
Wdr41	0.580423	992
Sft2d3	0.578843	993
Gm13341	0.578456	994
Akr1a4	0.578325	995
Ndufb5	0.577987	996
Cnrip1	0.576705	997
Rps27l	0.576001	998
4933434E20Rik	0.574885	999
Gm8292	0.57382	1000
