gene	diff	rank
Adcy7	-0.0322528911223295	761
Rab3gap1	-0.0322349599594005	762
Fam76b	-0.0322116970170751	763
Actb	-0.032183076493312	764
Phf12	-0.0321594779272715	765
Pcm1	-0.0321063356614613	766
Slc4a7	-0.0320963743321966	767
Prps2	-0.0320926860940112	768
Tbl1xr1	-0.0320726230463306	769
Chd9	-0.0320696611861614	770
Yod1	-0.0320568775011972	771
Fam212a	-0.0320445609050114	772
Rbm15	-0.0320325927494476	773
Eif3j1	-0.0320064461050083	774
Rbm6	-0.0320050014584427	775
Fcho2	-0.0319805835179761	776
X6330418K02Rik	-0.0319796801524948	777
Parvg	-0.0319687491482639	778
Map1lc3a	-0.0319243727735176	779
mt.Nd1	-0.0319073152033105	780
